comment_id,post_id,platform,author_name,author_id,comment_text,published_at,like_count,reply_count,sentiment_label,sentiment_score,crawled_at,is_reply,parent_comment_id,comment_text_clean,language,text_length,word_count,is_valid,cleaned_at
UgwT-8MA4GzsvYFk0g54AaABAg.APIOhaxR-TmAPIW7XDBWP0,3RmOvxilbPM,YouTube,@willbaliskit,UCG0uqHoPNW6SwYikO3pTsXg,​ not everyone believes in the bible,2025-11-09T07:59:01Z,6,0,,,2025-11-16T21:43:06.681946,True,UgwT-8MA4GzsvYFk0g54AaABAg,​ not everyone believes bible,en,36,7,True,2025-11-16T21:43:12.735986
Ugy3c3l8urku6h9vm6J4AaABAg.APHKDolMUpZAPHpv2iHop2,3RmOvxilbPM,YouTube,@viviennexu4905,UCoe35_r5Xmrtkv8slhiqbzw,DUDEEEEEEEEEEEEEEEE HE SHOULD BE IN THE NEXT VIDEO BECAUSE OF THATTTTTTTT RAAAAAAAAAAAAAAAAHHHHHHHHH😢😢😢😢😢,2025-11-09T01:41:26Z,6,0,,,2025-11-16T21:43:06.681946,True,Ugy3c3l8urku6h9vm6J4AaABAg,dudeeeeeeeeeeeeeeee next video because thatttttttt raaaaaaaaaaaaaaaahhhhhhhhh😢😢😢😢😢,en,105,12,True,2025-11-16T21:43:12.735986
Ugy5VzRJqYcTy3tHXZB4AaABAg.APJvGChiL2AAPKFE3zJLCs,3RmOvxilbPM,YouTube,@ashleyclark9956,UCE0xC1uS5gjyb7GSFjr3NdA,Who does she think she is Luigi,2025-11-10T00:09:50Z,6,0,,,2025-11-16T21:43:06.681946,True,Ugy5VzRJqYcTy3tHXZB4AaABAg,who think luigi,en,31,7,True,2025-11-16T21:43:12.736983
UgxXaneHln3PjMh16t94AaABAg.APJjS1mTtYlAPJqn-GHIqV,3RmOvxilbPM,YouTube,@rafaelangelcastillogonzale1999,UCmRM-Fn6rRrFcTGr9UWe9sw,Pero gracias a eso la ignoraron en todas las rondas,2025-11-09T20:27:33Z,6,0,,,2025-11-16T21:43:06.681946,True,UgxXaneHln3PjMh16t94AaABAg,pero gracias eso la ignoraron en todas las rondas,en,51,10,True,2025-11-16T21:43:12.736983
UgxPT6iT0zitz3ZsUtN4AaABAg.APH0SUd_B9TAPLVuGHeyzf,3RmOvxilbPM,YouTube,@alikupiproday,UCRbb6H_BySeuiTChuV7ZBzA,"Without further ado, simply amazing",2025-11-10T11:54:47Z,5,0,,,2025-11-16T21:43:03.857521,True,UgxPT6iT0zitz3ZsUtN4AaABAg,"without further ado, simply amazing",en,35,5,True,2025-11-16T21:43:12.736983
UgyYcNzYB_C8yXUdgIt4AaABAg.APHh5PozNdpAPHm3tT0or1,3RmOvxilbPM,YouTube,@babyyprada,UCM-s_HiZnlCwYt5hbVrXXtA,"​ Tomer, you were the goat of this video!",2025-11-09T01:07:49Z,5,0,,,2025-11-16T21:43:03.857521,True,UgyYcNzYB_C8yXUdgIt4AaABAg,"​ tomer, goat video!",en,41,9,True,2025-11-16T21:43:12.736983
UgwbEC4ZsSfDPAlQiZp4AaABAg.APInywCoi--APIr57ex8ft,3RmOvxilbPM,YouTube,@maison_5555,UCXwDD9BI949UkdGkg_sN6mw,True,2025-11-09T11:10:55Z,5,0,,,2025-11-16T21:43:03.857521,True,UgwbEC4ZsSfDPAlQiZp4AaABAg,true,en,4,1,True,2025-11-16T21:43:12.736983
UgxinR_GEqQZx4jShUp4AaABAg.APJHC5QACg-APJ_0QJJBaC,3RmOvxilbPM,YouTube,@EREN-FBI,UC7JcZZhG9MMk5OjO2fVi6Cw,Game is game it doesn&;t matter who win the rule is that there will be only one winner how he/she wins doesn&;t matter.😂,2025-11-09T17:52:14Z,5,0,,,2025-11-16T21:43:03.857521,True,UgxinR_GEqQZx4jShUp4AaABAg,game game doesn&;t matter who win rule there only one winner how he/she wins doesn&;t matter.😂,en,120,23,True,2025-11-16T21:43:12.736983
UgzJ3BUaz6BxELyqThp4AaABAg.APHRuwXLex-APHV3iaSbhZ,3RmOvxilbPM,YouTube,@antoinedeal8897,UCqcd_CgjVHAMF1A0uDe-VDQ,"Tomer lost. Get over it. He could’ve got her out but didn’t , now look.",2025-11-08T22:30:31Z,5,0,,,2025-11-16T21:43:03.857521,True,UgzJ3BUaz6BxELyqThp4AaABAg,"tomer lost. get over it. could’ve got out didn’t , now look.",en,71,15,True,2025-11-16T21:43:12.736983
Ugx_eJwFarFO8l-5zYB4AaABAg.APHLQR3KdWgAPHNNgNtrA5,3RmOvxilbPM,YouTube,@Guypanini,UCfXUOoihFcMqvyCZh4Pqn6w,fake,2025-11-08T21:23:20Z,5,0,,,2025-11-16T21:43:03.857521,True,Ugx_eJwFarFO8l-5zYB4AaABAg,fake,en,4,1,True,2025-11-16T21:43:12.736983
UgzIPYJylAcC9HN8hVB4AaABAg.APIVZOPS57PAPIYluKuRJU,3RmOvxilbPM,YouTube,@neikomccalla2623,UCmFfNvm6zRkSgKhZe9D-qvA,Pause,2025-11-09T08:22:08Z,5,0,,,2025-11-16T21:43:03.857521,True,UgzIPYJylAcC9HN8hVB4AaABAg,pause,en,5,1,True,2025-11-16T21:43:12.736983
UgzKvy-N6PWl1HRUfCZ4AaABAg.APHo3chvd_4APHrL3B10uT,3RmOvxilbPM,YouTube,@ManikMitra-j4f,UChxlGjXiPnzN-zLdHlOB6_g,And continue hard work.,2025-11-09T01:53:51Z,5,0,,,2025-11-16T21:43:03.857521,True,UgzKvy-N6PWl1HRUfCZ4AaABAg,continue hard work.,en,23,4,True,2025-11-16T21:43:12.736983
UgyA_CYr1EjNEJGRByJ4AaABAg.APHQ6cqREkjAPHRq_oxE_W,3RmOvxilbPM,YouTube,@Tomerrock,UCLCETkwwLZ6QDzr-SN4JG3Q,Thanks ❤,2025-11-08T22:02:22Z,5,0,,,2025-11-16T21:43:03.857521,True,UgyA_CYr1EjNEJGRByJ4AaABAg,thanks ❤,en,8,2,True,2025-11-16T21:43:12.736983
UgwnzsyP0lbwAeYl3aN4AaABAg.APHTj_gf1iJAPHX1KC9Y3o,3RmOvxilbPM,YouTube,@Islamtruths-k1s,UCB_YDWNAr25fd8humyiba9w,"Allah in the Quran means the one god , Allah is the creator of all humans , djinns , and angels , Allah is the god of prophet Jesus and Mohamed and all prophets, Jesus is not god , Jesus is a creation of god , God is the creator , Allah is the creator , god is not the creation , Jesus is the creation , prophet Mohamed is a prophet of all humans , God said in the Quran that Mohamed is sent as a mercy to All humans , meaning he is a prophet to all humans,",2025-11-08T22:47:40Z,5,0,,,2025-11-16T21:43:04.541632,True,UgwnzsyP0lbwAeYl3aN4AaABAg,"allah quran means one god , allah creator all humans , djinns , angels , allah god prophet jesus mohamed all prophets, jesus not god , jesus creation god , god creator , allah creator , god not creation , jesus creation , prophet mohamed prophet all humans , god said quran mohamed sent as mercy all humans , meaning prophet all humans,",en,457,100,True,2025-11-16T21:43:12.736983
UgyvZnLVCRswa9FYUEp4AaABAg.APHNzfIJ5-tAPHQ80C4sQU,3RmOvxilbPM,YouTube,@That1OrientalCatLover,UCSWlY4UqMOjZXJSJY57ORwQ,FR,2025-11-08T21:47:24Z,5,0,,,2025-11-16T21:43:04.541632,True,UgyvZnLVCRswa9FYUEp4AaABAg,fr,en,2,1,True,2025-11-16T21:43:12.736983
UgzM8WHL1968EoGlyF54AaABAg.APGxtpyovY0APGyRY5pN_v,3RmOvxilbPM,YouTube,@animeloverwholoveszaralars8457,UCfoX9F-FAMcbU7gwwoWRJHg,​​-w5u overestimate the kindness &amp; decency of humans,2025-11-08T17:36:40Z,5,0,,,2025-11-16T21:43:04.541632,True,UgzM8WHL1968EoGlyF54AaABAg,​​-w5u overestimate kindness &amp; decency humans,en,56,8,True,2025-11-16T21:43:12.737989
Ugzd4acrqPJQunt8R0x4AaABAg.APIK7tHOKDEAPIPVB9pCxl,3RmOvxilbPM,YouTube,@xlr8.ofc1,UC6Fb4XGGbueAYlBnIlVOE0A,thank you mr beast,2025-11-09T07:01:04Z,5,0,,,2025-11-16T21:43:04.542330,True,Ugzd4acrqPJQunt8R0x4AaABAg,thank mr beast,en,18,4,True,2025-11-16T21:43:12.737989
Ugz-m0pxOkt7jTpjNYZ4AaABAg.APIpPB4YdtQAPIr49YOWZU,3RmOvxilbPM,YouTube,@Mk245-v6p,UCkrBRw3zppn0eYrwLwlrrdg,WE need TOMMER,2025-11-09T11:10:47Z,5,0,,,2025-11-16T21:43:04.542330,True,Ugz-m0pxOkt7jTpjNYZ4AaABAg,need tommer,en,14,3,True,2025-11-16T21:43:12.737989
Ugxhhlbd8soodNAvHVh4AaABAg.APHKq4AHYXfAPHNlp134mF,3RmOvxilbPM,YouTube,@Tomer1986,UCXdYV1Vg3tO5zaMSoSDt-Dw,Thanks murs!,2025-11-08T21:26:46Z,5,0,,,2025-11-16T21:43:04.542330,True,Ugxhhlbd8soodNAvHVh4AaABAg,thanks murs!,en,12,2,True,2025-11-16T21:43:12.737989
UgysgCP8Gu5OSVrJNt94AaABAg.APJE5mVKzVSAPJOHglqfB-,3RmOvxilbPM,YouTube,@Hmoob-cx4pk,UCKQWeLp7vq9EIKfOinXQ_oA,yes🤪,2025-11-09T16:09:44Z,5,0,,,2025-11-16T21:43:04.542330,True,UgysgCP8Gu5OSVrJNt94AaABAg,yes🤪,en,4,1,True,2025-11-16T21:43:12.737989
UgzClEwrmSy4FxkRwvt4AaABAg.APJ3_UC1-deAPJ7CR6VQRk,3RmOvxilbPM,YouTube,@oyon-05,UCLnojO0Q9SGuPWzaiQRte5g,Yes❤,2025-11-09T13:40:28Z,5,0,,,2025-11-16T21:43:04.542330,True,UgzClEwrmSy4FxkRwvt4AaABAg,yes❤,en,4,1,True,2025-11-16T21:43:12.737989
UgwZdhxfOklz2A_CJhx4AaABAg.APIo4SEE97OAPIumRbFHH-,3RmOvxilbPM,YouTube,@Tomerrock,UCLCETkwwLZ6QDzr-SN4JG3Q,Thx❤,2025-11-09T11:43:11Z,5,0,,,2025-11-16T21:43:04.542330,True,UgwZdhxfOklz2A_CJhx4AaABAg,thx❤,en,4,1,True,2025-11-16T21:43:12.737989
UgxdlMoYA3-LvBszznh4AaABAg.APIc6n9E8aTAPIjBTl38Ru,3RmOvxilbPM,YouTube,@pizzapie109,UCYOVwydVA3qMaV2_j3oCodg,Bring him Back!,2025-11-09T10:01:53Z,5,0,,,2025-11-16T21:43:04.542330,True,UgxdlMoYA3-LvBszznh4AaABAg,bring back!,en,15,3,True,2025-11-16T21:43:12.737989
UgwMLYtr6gDtbgDEQSt4AaABAg.APIsOa25edrAPIxP9GUNNw,3RmOvxilbPM,YouTube,@ChristinePiton-ti1qs,UCcmSseHqT0TP0LmH86yxv0g,You&;re right!🤧🤧🤧😤😡,2025-11-09T12:06:05Z,5,0,,,2025-11-16T21:43:05.860521,True,UgwMLYtr6gDtbgDEQSt4AaABAg,you&;re right!🤧🤧🤧😤😡,en,19,2,True,2025-11-16T21:43:12.737989
UgzPJ2x6bCQGTmhzlY54AaABAg.APH8d7JcZiLAPH9looGY6l,3RmOvxilbPM,YouTube,@skillfulhobbit,UCnWuVryJLNncW2KtmSdCB-w,Awe thanks man! I just did what was right! ❤❤❤,2025-11-08T19:24:26Z,5,0,,,2025-11-16T21:43:05.860521,True,UgzPJ2x6bCQGTmhzlY54AaABAg,awe thanks man! just what right! ❤❤❤,en,46,10,True,2025-11-16T21:43:12.737989
Ugxqb_3YriDFWJWxJcJ4AaABAg.APIv3lIe64sAPIycaiq4CA,3RmOvxilbPM,YouTube,@TheRoyalberry,UCx8UoY8URg6al5C-A3oDBSg,Jesus saves ✝️,2025-11-09T12:16:48Z,5,0,,,2025-11-16T21:43:05.860521,True,Ugxqb_3YriDFWJWxJcJ4AaABAg,jesus saves ✝️,en,14,3,True,2025-11-16T21:43:12.737989
Ugxqb_3YriDFWJWxJcJ4AaABAg.APIv3lIe64sAPJ-HUkzOXD,3RmOvxilbPM,YouTube,@braiylejasontangian1761,UCFeVFWW0he_WNt1KmnCC0Vw,for real,2025-11-09T12:31:15Z,5,0,,,2025-11-16T21:43:05.860521,True,Ugxqb_3YriDFWJWxJcJ4AaABAg,real,en,8,2,True,2025-11-16T21:43:12.737989
UgyU05co9IEzoduaT0l4AaABAg.APLO6VJEu_bAPMSdKPCKzR,3RmOvxilbPM,YouTube,@nefoxnathan9831,UCuZmJnxDWiLtHIaygtC95AQ,SLIMED Tomer (who I was rooting for since the bridge),2025-11-10T20:45:30Z,5,0,,,2025-11-16T21:43:05.860521,True,UgyU05co9IEzoduaT0l4AaABAg,slimed tomer (who rooting since bridge),en,53,10,True,2025-11-16T21:43:12.737989
UgwspB11p0gzqyxOE4V4AaABAg.APHM7IGgvS1APHN41B5MP_,3RmOvxilbPM,YouTube,@suitblx,UCLQFGGckWa4o8s-33WGGv2Q,Fr,2025-11-08T21:20:39Z,5,0,,,2025-11-16T21:43:05.860521,True,UgwspB11p0gzqyxOE4V4AaABAg,fr,en,2,1,True,2025-11-16T21:43:12.737989
UgwQOAYxq9XtiSJAigF4AaABAg.APISdAwylvjAPIVd-cmtu_,3RmOvxilbPM,YouTube,@Richgear,UCj88e7n0mFS2E7O-dUnV6WQ,Fr,2025-11-09T07:54:42Z,5,0,,,2025-11-16T21:43:05.860521,True,UgwQOAYxq9XtiSJAigF4AaABAg,fr,en,2,1,True,2025-11-16T21:43:12.737989
Ugw2tvfxDPeV6oajIm94AaABAg.APHfHWQM59-APHl9mOZ1ko,3RmOvxilbPM,YouTube,@Tomerrock,UCLCETkwwLZ6QDzr-SN4JG3Q,Thx dude ❤,2025-11-09T00:59:53Z,5,0,,,2025-11-16T21:43:05.860521,True,Ugw2tvfxDPeV6oajIm94AaABAg,thx dude ❤,en,10,3,True,2025-11-16T21:43:12.737989
UgwnwA1AOx7SN1mytXN4AaABAg.APHO1vYvcAbAPIRW5Dqgl4,3RmOvxilbPM,YouTube,@Fally-w7n,UCO7o3H3IIGsIZmvYeMK6TgQ,Ye it was so funny 😂😂😂,2025-11-09T07:18:40Z,5,0,,,2025-11-16T21:43:05.860521,True,UgwnwA1AOx7SN1mytXN4AaABAg,ye so funny 😂😂😂,en,22,6,True,2025-11-16T21:43:12.737989
UgwEMdrpilGergjQ3IB4AaABAg.APHZ-IQUza1APHbGo7782q,3RmOvxilbPM,YouTube,@Carolinadaisy7,UCkag1R9X9xG8C7fFPwvfseg,Keep in mind you are only seeing small clips of challenges that lasted hours. Everyone worked hard and the cards fell the way they were meant to.,2025-11-08T23:33:28Z,5,0,,,2025-11-16T21:43:05.860521,True,UgwEMdrpilGergjQ3IB4AaABAg,keep mind only seeing small clips challenges lasted hours. everyone worked hard cards fell way meant to.,en,145,27,True,2025-11-16T21:43:12.737989
UgwQWyqW3DR0yV8FG_54AaABAg.APMRDoKZLAcAPMa8oqwwtV,3RmOvxilbPM,YouTube,@AmyDiehl-p7z,UCO0UYlRyR02RF0dFW1I-Umw,Airack hid at your place for to days,2025-11-10T21:59:50Z,5,0,,,2025-11-16T21:43:06.681946,True,UgwQWyqW3DR0yV8FG_54AaABAg,airack hid your place days,en,36,8,True,2025-11-16T21:43:12.737989
UgznQ3coKPjG3TuMTrl4AaABAg.APH7oyeSAIUAPHB1PsmHQh,3RmOvxilbPM,YouTube,@leevinothere,UCki3eZhawgo0tCUAzJUKthg,Yup,2025-11-08T19:35:26Z,5,0,,,2025-11-16T21:43:06.681946,True,UgznQ3coKPjG3TuMTrl4AaABAg,yup,en,3,1,True,2025-11-16T21:43:12.737989
UgyKGmO1xSFCJ0H9lKB4AaABAg.APGyB6C78olAPGz6xoZa1X,3RmOvxilbPM,YouTube,@darannva482,UCRZJEYFCAXYJdJzQpT5T9ZQ,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",2025-11-08T17:42:36Z,4,0,,,2025-11-16T21:43:03.857521,True,UgyKGmO1xSFCJ0H9lKB4AaABAg,"<a href=""uckszu2wh9gy1mb0dv-11ujg/ksify6lzfolm6akanydqag""></a>",en,62,2,True,2025-11-16T21:43:12.737989
Ugw_FBZSm-f0tm110J14AaABAg.APLyUBgW-6XAPPnuXXQFbF,3RmOvxilbPM,YouTube,@ilikekatseyenotblackpink,UCw9gmg9UwBH4-idzKxj1w4g,Well I don&;t think so,2025-11-12T03:57:48Z,4,0,,,2025-11-16T21:43:03.857521,True,Ugw_FBZSm-f0tm110J14AaABAg,well don&;t think so,en,22,5,True,2025-11-16T21:43:12.737989
Ugw25pRW4IRsIfyz0ZB4AaABAg.APH6OF1x-9UAPH8tpqw9BK,3RmOvxilbPM,YouTube,@skillfulhobbit,UCnWuVryJLNncW2KtmSdCB-w,Thank you for rooting for me!,2025-11-08T19:16:47Z,4,0,,,2025-11-16T21:43:03.857521,True,Ugw25pRW4IRsIfyz0ZB4AaABAg,thank rooting me!,en,29,6,True,2025-11-16T21:43:12.737989
Ugy9sgg_0hCkmnysn9h4AaABAg,3RmOvxilbPM,YouTube,@FahadHossain-c8r,UCX2kTpopHMiwEnOAILhUclA,"TOMER IS TRUE WINNER,,, BRING TOMER BACKKKKKKKKKKK",2025-11-16T05:49:51Z,4,0,,,2025-11-16T21:43:03.857521,False,,"tomer true winner,,, bring tomer backkkkkkkkkkk",en,50,7,True,2025-11-16T21:43:12.737989
Ugw0EA6y4m8pQg7Y_kp4AaABAg.APHQIoByOX7APHSE88PInP,3RmOvxilbPM,YouTube,@Laylalubipsy,UCb9AN9Z9aC0n99p23GZyDQA,​TOMER-v3e5bteż uważam że zasługujesz na zwycięstwo 🎉,2025-11-08T22:05:43Z,4,0,,,2025-11-16T21:43:03.857521,True,Ugw0EA6y4m8pQg7Y_kp4AaABAg,​tomer-v3e5bteż uważam że zasługujesz na zwycięstwo 🎉,en,53,7,True,2025-11-16T21:43:12.739496
Ugw0EA6y4m8pQg7Y_kp4AaABAg.APHQIoByOX7APHSh-zwMqm,3RmOvxilbPM,YouTube,@Tomer1986,UCXdYV1Vg3tO5zaMSoSDt-Dw,Thanks so much man!❤,2025-11-08T22:09:48Z,4,0,,,2025-11-16T21:43:03.857521,True,Ugw0EA6y4m8pQg7Y_kp4AaABAg,thanks so much man!❤,en,20,4,True,2025-11-16T21:43:12.739496
Ugw0EA6y4m8pQg7Y_kp4AaABAg.APHQIoByOX7APHTPDvO66O,3RmOvxilbPM,YouTube,@sabon5424,UCWcfkjwGJ7K5Q1arBRR9_NQ,what did you expect going to the comments😐,2025-11-08T22:15:59Z,4,0,,,2025-11-16T21:43:03.857521,True,Ugw0EA6y4m8pQg7Y_kp4AaABAg,what expect going comments😐,en,42,8,True,2025-11-16T21:43:12.739496
Ugzroa78Ocrk_sPY_Cd4AaABAg.APROmgdERM5APSkSUq1T_0,3RmOvxilbPM,YouTube,@dabiswife_9475,UCWXIol_xc2kB_CxjgFQueog,Tomer she deserved the win just as much as everyone else,2025-11-13T07:25:21Z,4,0,,,2025-11-16T21:43:03.857521,True,Ugzroa78Ocrk_sPY_Cd4AaABAg,tomer deserved win just as much as everyone else,en,56,11,True,2025-11-16T21:43:12.739496
UgwbEC4ZsSfDPAlQiZp4AaABAg.APInywCoi--APIt6wVh0Fu,3RmOvxilbPM,YouTube,@roaoao112,UCa-GfF33eXeIrojS-FZthPQ,พวกผู้หญิงไว้ใจไม่ได้ คนดีที่โดนทำร้าย,2025-11-09T11:28:39Z,4,0,,,2025-11-16T21:43:03.857521,True,UgwbEC4ZsSfDPAlQiZp4AaABAg,พวกผู้หญิงไว้ใจไม่ได้ คนดีที่โดนทำร้าย,en,38,2,True,2025-11-16T21:43:12.739496
UgwbEC4ZsSfDPAlQiZp4AaABAg.APInywCoi--APItZtFReMw,3RmOvxilbPM,YouTube,@finnwalker1908,UCxZOFQnrMBKPBUxAgbWmZHw,She could have at least split some of the 100k to Tomer cuz w/o him she would be out earlier ! but not a single Word undeserved Winner lack of Skill lot of Luck!,2025-11-09T11:32:36Z,4,0,,,2025-11-16T21:43:03.857521,True,UgwbEC4ZsSfDPAlQiZp4AaABAg,least split some 100k tomer cuz w/o out earlier ! not single word undeserved winner lack skill lot luck!,en,161,34,True,2025-11-16T21:43:12.739496
UgxinR_GEqQZx4jShUp4AaABAg.APJHC5QACg-APJXKqf6uck,3RmOvxilbPM,YouTube,@Ekain-c2f,UC88YN0RcH3QzFI2V7QAaAgQ,Right bro,2025-11-09T17:28:49Z,4,0,,,2025-11-16T21:43:03.857521,True,UgxinR_GEqQZx4jShUp4AaABAg,right bro,en,9,2,True,2025-11-16T21:43:12.739496
Ugz0jamtnH86-zh3rUd4AaABAg.APHJXO0VgZ4APHM-QsXoSc,3RmOvxilbPM,YouTube,@ryaneuperio5596,UCFCcrYCrOYEoUH3mBXWjQGw,i mean can i disagree with you??,2025-11-08T21:11:17Z,4,0,,,2025-11-16T21:43:03.857521,True,Ugz0jamtnH86-zh3rUd4AaABAg,mean disagree you??,en,32,7,True,2025-11-16T21:43:12.739496
UgzKz_ety23ZzvgcfjZ4AaABAg,3RmOvxilbPM,YouTube,@Nikitabusel,UCbBeX98RN0Rt6TSauRC8m-w,Timer quite literally carry the episode. The fact that he saved her and she betrayed him as wild work. Bring him back please!!!!!,2025-11-16T01:01:29Z,4,0,,,2025-11-16T21:43:03.857521,False,,timer quite literally carry episode. fact saved betrayed as wild work. bring back please!!!!!,en,129,23,True,2025-11-16T21:43:12.739496
Ugx_eJwFarFO8l-5zYB4AaABAg.APHLQR3KdWgAPHNRiXPlTh,3RmOvxilbPM,YouTube,@Barrel839,UCBvkb_ErHu9w9mVyrLdwuYA,player.,2025-11-08T21:23:53Z,4,0,,,2025-11-16T21:43:03.857521,True,Ugx_eJwFarFO8l-5zYB4AaABAg,player.,en,7,1,True,2025-11-16T21:43:12.739496
UgxIUftMQtJLiCdk0H14AaABAg.APIC6rzw-5fAPIDyCKb3UN,3RmOvxilbPM,YouTube,@hunter_xxxxdf,UCxSiPnZTJHF8RtIceleA6bg,you should start a go fund me,2025-11-09T05:20:19Z,4,0,,,2025-11-16T21:43:03.857521,True,UgxIUftMQtJLiCdk0H14AaABAg,start go fund,en,29,7,True,2025-11-16T21:43:12.739496
UgzOgl4ytnY49XQjPLZ4AaABAg.APH0CMa5kxkAPH1Zq0BPIH,3RmOvxilbPM,YouTube,@JosuéElíasBarrientosEscoba-k8z,UCCUjHKTYLibNS3oiu-kTq6w,Tomer is a legend,2025-11-08T18:12:45Z,4,0,,,2025-11-16T21:43:03.857521,True,UgzOgl4ytnY49XQjPLZ4AaABAg,tomer legend,en,17,4,True,2025-11-16T21:43:12.739496
Ugx772TDvyRTag4gFCZ4AaABAg.APJDTxkEjrOAPJplTSRmKH,3RmOvxilbPM,YouTube,@Casko16,UCTvzVCHLURLxfH2gnHSnGtQ,no he deserved to win 🙏😤,2025-11-09T20:18:36Z,4,0,,,2025-11-16T21:43:03.857521,True,Ugx772TDvyRTag4gFCZ4AaABAg,no deserved win 🙏😤,en,24,6,True,2025-11-16T21:43:12.739496
UgzCJw178ZcSgSYBtuZ4AaABAg.APHJ7YwFp82APHLM-9EeYq,3RmOvxilbPM,YouTube,@jaxon-_-5297,UCXgi_IXahTOveQ_W319n-Yg,way to spoil it,2025-11-08T21:05:38Z,4,0,,,2025-11-16T21:43:03.857521,True,UgzCJw178ZcSgSYBtuZ4AaABAg,way spoil,en,15,4,True,2025-11-16T21:43:12.739496
UgzIPYJylAcC9HN8hVB4AaABAg.APIVZOPS57PAPIYKCo6Plt,3RmOvxilbPM,YouTube,@adityagamer5077,UCh9YaiXDrUJRfIHuTLH3jjw,Fr,2025-11-09T08:18:13Z,4,0,,,2025-11-16T21:43:03.857521,True,UgzIPYJylAcC9HN8hVB4AaABAg,fr,en,2,1,True,2025-11-16T21:43:12.739496
Ugx3R7iiIgylOjvskoh4AaABAg,3RmOvxilbPM,YouTube,@SyedaayeshaHaroon,UCjD9Wiq4J8WzGhgDSW5YWRw,Bro tomer needs to return in another video,2025-11-16T13:11:49Z,4,0,,,2025-11-16T21:43:03.857521,False,,bro tomer needs return another video,en,42,8,True,2025-11-16T21:43:12.740503
UgysbhKIM7xHbyFRnrp4AaABAg.APIdPh-MPqfAPIj4Y7CFtC,3RmOvxilbPM,YouTube,@vllmux,UC0bQZnRNsXkpl28WSOmykkg,Bring back Tomer!,2025-11-09T10:00:56Z,4,0,,,2025-11-16T21:43:03.857521,True,UgysbhKIM7xHbyFRnrp4AaABAg,bring back tomer!,en,17,3,True,2025-11-16T21:43:12.740503
Ugz-m0pxOkt7jTpjNYZ4AaABAg.APIpPB4YdtQAPIup83Rw8V,3RmOvxilbPM,YouTube,@Tomerrock,UCLCETkwwLZ6QDzr-SN4JG3Q,Thx guys ❤,2025-11-09T11:43:33Z,4,0,,,2025-11-16T21:43:04.542330,True,Ugz-m0pxOkt7jTpjNYZ4AaABAg,thx guys ❤,en,10,3,True,2025-11-16T21:43:12.740503
UgxQYC4u47ODTU8pilF4AaABAg.APHcX7Y5OevAPHfHo1Hdpi,3RmOvxilbPM,YouTube,@WeBearinDown,UCJtHCYSbjfEdpCS-G7Ch2tQ,bro dont spoil it,2025-11-09T00:08:33Z,4,0,,,2025-11-16T21:43:04.542330,True,UgxQYC4u47ODTU8pilF4AaABAg,bro dont spoil,en,17,4,True,2025-11-16T21:43:12.740503
UgxMjPO1Jx_D5LBsx-h4AaABAg.APHIIMHBJM5APHKTJ_ZFs3,3RmOvxilbPM,YouTube,@3vxoc,UCxOS1LMhswGxTmWCff02Tvg,Tomer-v9nobody is believing u you made the channel a hour ago,2025-11-08T20:57:53Z,4,0,,,2025-11-16T21:43:04.542330,True,UgxMjPO1Jx_D5LBsx-h4AaABAg,tomer-v9nobody believing u made channel hour ago,en,61,11,True,2025-11-16T21:43:12.740503
Ugxu9dxoa-TN-F-dvY54AaABAg.APH3p9tWFDyAPH6621uZA-,3RmOvxilbPM,YouTube,@GabrielCerda-er4dj,UCChmVYZLlZBmAS5X_LaSIgQ,"⁠ are you looking at the comments of a video you haven’t watched yet??? Of course the comments are gonna talk about the video which has spoilers, this is your fault",2025-11-08T18:52:23Z,4,0,,,2025-11-16T21:43:04.542330,True,Ugxu9dxoa-TN-F-dvY54AaABAg,"⁠ looking comments video haven’t watched yet??? course comments gonna talk about video which spoilers, your fault",en,164,31,True,2025-11-16T21:43:12.740503
UgyMxDRd35bKUfkHMiJ4AaABAg.APIVZVhCAO1API_7O1eq3O,3RmOvxilbPM,YouTube,@a7xmetal200,UCpLNgi22Tmj5aARp7HGYkFw,our hero? for what lmao,2025-11-09T08:33:57Z,4,0,,,2025-11-16T21:43:04.542330,True,UgyMxDRd35bKUfkHMiJ4AaABAg,our hero? what lmao,en,23,5,True,2025-11-16T21:43:12.741011
UgwZdhxfOklz2A_CJhx4AaABAg.APIo4SEE97OAPKT9_xzgm5,3RmOvxilbPM,YouTube,@skillfulhobbit,UCnWuVryJLNncW2KtmSdCB-w,"Awe, thank you for the kind words!",2025-11-10T02:11:34Z,4,0,,,2025-11-16T21:43:04.542330,True,UgwZdhxfOklz2A_CJhx4AaABAg,"awe, thank kind words!",en,34,7,True,2025-11-16T21:43:12.741011
UgxdlMoYA3-LvBszznh4AaABAg.APIc6n9E8aTAPIhDQtYBwF,3RmOvxilbPM,YouTube,@Km-Jong-Un,UCFUKH7S8WObRRuUJWZkJ43A,,2025-11-09T09:44:41Z,4,0,,,2025-11-16T21:43:04.542330,True,UgxdlMoYA3-LvBszznh4AaABAg,,unknown,0,0,False,2025-11-16T21:43:12.741011
